Date,Count,Date,Census_Tracts,PoliceDistrict
2017-10-15,11,2017-10-15,201.0,Southeastern
2017-10-22,17,2017-10-22,201.0,Southeastern
2017-10-29,24,2017-10-29,201.0,Southeastern
2017-11-05,16,2017-11-05,201.0,Southeastern
2017-11-12,16,2017-11-12,201.0,Southeastern
2017-11-19,23,2017-11-19,201.0,Southeastern
2017-11-26,15,2017-11-26,201.0,Southeastern
2017-12-03,17,2017-12-03,201.0,Southeastern
2017-12-10,13,2017-12-10,201.0,Southeastern
2017-12-17,12,2017-12-17,201.0,Southeastern
2017-12-24,16,2017-12-24,201.0,Southeastern
2017-12-31,10,2017-12-31,201.0,Southeastern
2018-01-07,14,2018-01-07,201.0,Southeastern
2018-01-14,12,2018-01-14,201.0,Southeastern
2018-01-21,5,2018-01-21,201.0,Southeastern
2018-01-28,17,2018-01-28,201.0,Southeastern
2018-02-04,17,2018-02-04,201.0,Southeastern
2018-02-11,15,2018-02-11,201.0,Southeastern
2018-02-18,14,2018-02-18,201.0,Southeastern
2018-02-25,17,2018-02-25,201.0,Southeastern
2018-03-04,6,2018-03-04,201.0,Southeastern
2018-03-11,9,2018-03-11,201.0,Southeastern
2018-03-18,6,2018-03-18,201.0,Southeastern
2018-03-25,13,2018-03-25,201.0,Southeastern
2018-04-01,14,2018-04-01,201.0,Southeastern
2018-04-08,12,2018-04-08,201.0,Southeastern
2018-04-15,7,2018-04-15,201.0,Southeastern
2018-04-22,18,2018-04-22,201.0,Southeastern
2018-04-29,10,2018-04-29,201.0,Southeastern
2018-05-06,16,2018-05-06,201.0,Southeastern
2018-05-13,11,2018-05-13,201.0,Southeastern
2018-05-20,18,2018-05-20,201.0,Southeastern
2018-05-27,16,2018-05-27,201.0,Southeastern
2018-06-03,6,2018-06-03,201.0,Southeastern
2018-06-10,17,2018-06-10,201.0,Southeastern
2018-06-17,16,2018-06-17,201.0,Southeastern
2018-06-24,21,2018-06-24,201.0,Southeastern
2018-07-01,11,2018-07-01,201.0,Southeastern
2018-07-08,16,2018-07-08,201.0,Southeastern
2018-07-15,17,2018-07-15,201.0,Southeastern
2018-07-22,12,2018-07-22,201.0,Southeastern
2018-07-29,5,2018-07-29,201.0,Southeastern
2018-08-05,12,2018-08-05,201.0,Southeastern
2018-08-12,14,2018-08-12,201.0,Southeastern
2018-08-19,8,2018-08-19,201.0,Southeastern
2018-08-26,12,2018-08-26,201.0,Southeastern
2018-09-02,14,2018-09-02,201.0,Southeastern
2018-09-09,6,2018-09-09,201.0,Southeastern
2018-09-16,5,2018-09-16,201.0,Southeastern
2018-09-23,14,2018-09-23,201.0,Southeastern
2018-09-30,15,2018-09-30,201.0,Southeastern
2018-10-07,8,2018-10-07,201.0,Southeastern
2018-10-14,8,2018-10-14,201.0,Southeastern
2018-10-21,12,2018-10-21,201.0,Southeastern
2018-10-28,26,2018-10-28,201.0,Southeastern
2018-11-04,14,2018-11-04,201.0,Southeastern
2018-11-11,17,2018-11-11,201.0,Southeastern
2018-11-18,12,2018-11-18,201.0,Southeastern
2018-11-25,20,2018-11-25,201.0,Southeastern
2018-12-02,25,2018-12-02,201.0,Southeastern
2018-12-09,4,2018-12-09,201.0,Southeastern
2018-12-16,14,2018-12-16,201.0,Southeastern
2018-12-23,10,2018-12-23,201.0,Southeastern
2018-12-30,16,2018-12-30,201.0,Southeastern
2013-07-07,21,2013-07-07,1507.01,Northwestern
2013-07-14,30,2013-07-14,1507.01,Northwestern
2013-07-21,26,2013-07-21,1507.01,Northwestern
2013-07-28,35,2013-07-28,1507.01,Northwestern
2013-08-04,46,2013-08-04,1507.01,Northwestern
2013-08-11,27,2013-08-11,1507.01,Northwestern
2013-08-18,34,2013-08-18,1507.01,Northwestern
2013-08-25,21,2013-08-25,1507.01,Northwestern
2013-09-01,31,2013-09-01,1507.01,Northwestern
2013-09-08,43,2013-09-08,1507.01,Northwestern
2013-09-15,32,2013-09-15,1507.01,Northwestern
2013-09-22,32,2013-09-22,1507.01,Northwestern
2013-09-29,45,2013-09-29,1507.01,Northwestern
2013-10-06,45,2013-10-06,1507.01,Northwestern
2013-10-13,26,2013-10-13,1507.01,Northwestern
2013-10-20,23,2013-10-20,1507.01,Northwestern
2013-10-27,41,2013-10-27,1507.01,Northwestern
2013-11-03,25,2013-11-03,1507.01,Northwestern
2013-11-10,31,2013-11-10,1507.01,Northwestern
2013-11-17,8,2013-11-17,1507.01,Northwestern
2013-11-24,29,2013-11-24,1507.01,Northwestern
2013-12-01,27,2013-12-01,1507.01,Northwestern
2013-12-08,21,2013-12-08,1507.01,Northwestern
2013-12-15,18,2013-12-15,1507.01,Northwestern
2013-12-22,37,2013-12-22,1507.01,Northwestern
2013-12-29,17,2013-12-29,1507.01,Northwestern
2014-01-05,21,2014-01-05,1507.01,Northwestern
2014-01-12,12,2014-01-12,1507.01,Northwestern
2014-01-19,12,2014-01-19,1507.01,Northwestern
2014-01-26,7,2014-01-26,1507.01,Northwestern
2014-02-02,13,2014-02-02,1507.01,Northwestern
2014-02-09,18,2014-02-09,1507.01,Northwestern
2014-02-16,13,2014-02-16,1507.01,Northwestern
2014-02-23,20,2014-02-23,1507.01,Northwestern
2014-03-02,22,2014-03-02,1507.01,Northwestern
2014-03-09,24,2014-03-09,1507.01,Northwestern
2014-03-16,17,2014-03-16,1507.01,Northwestern
2014-03-23,20,2014-03-23,1507.01,Northwestern
2014-03-30,23,2014-03-30,1507.01,Northwestern
2014-04-06,27,2014-04-06,1507.01,Northwestern
2014-04-13,33,2014-04-13,1507.01,Northwestern
2014-04-20,16,2014-04-20,1507.01,Northwestern
2014-04-27,31,2014-04-27,1507.01,Northwestern
2014-05-04,48,2014-05-04,1507.01,Northwestern
2014-05-11,40,2014-05-11,1507.01,Northwestern
2014-05-18,38,2014-05-18,1507.01,Northwestern
2014-05-25,42,2014-05-25,1507.01,Northwestern
2014-06-01,41,2014-06-01,1507.01,Northwestern
2014-06-08,55,2014-06-08,1507.01,Northwestern
2014-06-15,39,2014-06-15,1507.01,Northwestern
2014-06-22,34,2014-06-22,1507.01,Northwestern
2014-06-29,44,2014-06-29,1507.01,Northwestern
2014-07-06,31,2014-07-06,1507.01,Northwestern
2014-07-13,41,2014-07-13,1507.01,Northwestern
2014-07-20,36,2014-07-20,1507.01,Northwestern
2014-07-27,39,2014-07-27,1507.01,Northwestern
2014-08-03,51,2014-08-03,1507.01,Northwestern
2014-08-10,55,2014-08-10,1507.01,Northwestern
2014-08-17,40,2014-08-17,1507.01,Northwestern
2014-08-24,30,2014-08-24,1507.01,Northwestern
2014-08-31,41,2014-08-31,1507.01,Northwestern
2014-09-07,35,2014-09-07,1507.01,Northwestern
2014-09-14,41,2014-09-14,1507.01,Northwestern
2014-09-21,48,2014-09-21,1507.01,Northwestern
2014-09-28,37,2014-09-28,1507.01,Northwestern
2014-10-05,32,2014-10-05,1507.01,Northwestern
2014-10-12,27,2014-10-12,1507.01,Northwestern
2014-10-19,40,2014-10-19,1507.01,Northwestern
2014-10-26,30,2014-10-26,1507.01,Northwestern
2014-11-02,32,2014-11-02,1507.01,Northwestern
2014-11-09,28,2014-11-09,1507.01,Northwestern
2014-11-16,15,2014-11-16,1507.01,Northwestern
2014-11-23,26,2014-11-23,1507.01,Northwestern
2014-11-30,28,2014-11-30,1507.01,Northwestern
2014-12-07,20,2014-12-07,1507.01,Northwestern
2014-12-14,24,2014-12-14,1507.01,Northwestern
2014-12-21,33,2014-12-21,1507.01,Northwestern
2014-12-28,30,2014-12-28,1507.01,Northwestern
2015-01-04,20,2015-01-04,1507.01,Northwestern
2015-01-11,24,2015-01-11,1507.01,Northwestern
2015-01-18,35,2015-01-18,1507.01,Northwestern
2015-01-25,25,2015-01-25,1507.01,Northwestern
2015-02-01,22,2015-02-01,1507.01,Northwestern
2015-02-08,21,2015-02-08,1507.01,Northwestern
2015-02-15,30,2015-02-15,1507.01,Northwestern
2015-02-22,14,2015-02-22,1507.01,Northwestern
2015-03-01,20,2015-03-01,1507.01,Northwestern
2015-03-08,17,2015-03-08,1507.01,Northwestern
2015-03-15,26,2015-03-15,1507.01,Northwestern
2015-03-22,33,2015-03-22,1507.01,Northwestern
2015-03-29,22,2015-03-29,1507.01,Northwestern
2015-04-05,31,2015-04-05,1507.01,Northwestern
2015-04-12,26,2015-04-12,1507.01,Northwestern
2015-04-19,54,2015-04-19,1507.01,Northwestern
2015-04-26,37,2015-04-26,1507.01,Northwestern
2015-05-03,42,2015-05-03,1507.01,Northwestern
2015-05-10,44,2015-05-10,1507.01,Northwestern
2015-05-17,17,2015-05-17,1507.01,Northwestern
2015-05-24,28,2015-05-24,1507.01,Northwestern
2015-05-31,43,2015-05-31,1507.01,Northwestern
2015-06-07,38,2015-06-07,1507.01,Northwestern
2015-06-14,30,2015-06-14,1507.01,Northwestern
2015-06-21,25,2015-06-21,1507.01,Northwestern
2015-06-28,32,2015-06-28,1507.01,Northwestern
2015-07-05,37,2015-07-05,1507.01,Northwestern
2015-07-12,27,2015-07-12,1507.01,Northwestern
2015-07-19,23,2015-07-19,1507.01,Northwestern
2015-07-26,27,2015-07-26,1507.01,Northwestern
2015-08-02,37,2015-08-02,1507.01,Northwestern
2015-08-09,20,2015-08-09,1507.01,Northwestern
2015-08-16,26,2015-08-16,1507.01,Northwestern
2015-08-23,32,2015-08-23,1507.01,Northwestern
2015-08-30,28,2015-08-30,1507.01,Northwestern
2015-09-06,27,2015-09-06,1507.01,Northwestern
2015-09-13,34,2015-09-13,1507.01,Northwestern
2015-09-20,26,2015-09-20,1507.01,Northwestern
2015-09-27,20,2015-09-27,1507.01,Northwestern
2015-10-04,29,2015-10-04,1507.01,Northwestern
2015-10-11,24,2015-10-11,1507.01,Northwestern
2015-10-18,30,2015-10-18,1507.01,Northwestern
2015-10-25,19,2015-10-25,1507.01,Northwestern
2015-11-01,30,2015-11-01,1507.01,Northwestern
2015-11-08,20,2015-11-08,1507.01,Northwestern
2015-11-15,25,2015-11-15,1507.01,Northwestern
2015-11-22,19,2015-11-22,1507.01,Northwestern
2015-11-29,26,2015-11-29,1507.01,Northwestern
2015-12-06,21,2015-12-06,1507.01,Northwestern
2015-12-13,19,2015-12-13,1507.01,Northwestern
2015-12-20,16,2015-12-20,1507.01,Northwestern
2015-12-27,41,2015-12-27,1507.01,Northwestern
2016-01-03,22,2016-01-03,1507.01,Northwestern
2016-01-10,29,2016-01-10,1507.01,Northwestern
2016-01-17,37,2016-01-17,1507.01,Northwestern
2016-01-24,22,2016-01-24,1507.01,Northwestern
2016-01-31,24,2016-01-31,1507.01,Northwestern
2016-02-07,24,2016-02-07,1507.01,Northwestern
2016-02-14,24,2016-02-14,1507.01,Northwestern
2016-02-21,33,2016-02-21,1507.01,Northwestern
2016-02-28,28,2016-02-28,1507.01,Northwestern
2016-03-06,19,2016-03-06,1507.01,Northwestern
2016-03-13,32,2016-03-13,1507.01,Northwestern
2016-03-20,35,2016-03-20,1507.01,Northwestern
2016-03-27,48,2016-03-27,1507.01,Northwestern
2016-04-03,36,2016-04-03,1507.01,Northwestern
2016-04-10,47,2016-04-10,1507.01,Northwestern
2016-04-17,34,2016-04-17,1507.01,Northwestern
2016-04-24,27,2016-04-24,1507.01,Northwestern
2016-05-01,48,2016-05-01,1507.01,Northwestern
2016-05-08,31,2016-05-08,1507.01,Northwestern
2016-05-15,31,2016-05-15,1507.01,Northwestern
2016-05-22,34,2016-05-22,1507.01,Northwestern
2016-05-29,37,2016-05-29,1507.01,Northwestern
2016-06-05,38,2016-06-05,1507.01,Northwestern
2016-06-12,41,2016-06-12,1507.01,Northwestern
2016-06-19,45,2016-06-19,1507.01,Northwestern
2016-06-26,32,2016-06-26,1507.01,Northwestern
2016-07-03,36,2016-07-03,1507.01,Northwestern
2016-07-10,45,2016-07-10,1507.01,Northwestern
2016-07-17,26,2016-07-17,1507.01,Northwestern
2016-07-24,32,2016-07-24,1507.01,Northwestern
2016-07-31,26,2016-07-31,1507.01,Northwestern
2016-08-07,47,2016-08-07,1507.01,Northwestern
2016-08-14,22,2016-08-14,1507.01,Northwestern
2016-08-21,31,2016-08-21,1507.01,Northwestern
2016-08-28,36,2016-08-28,1507.01,Northwestern
2016-09-04,30,2016-09-04,1507.01,Northwestern
2016-09-11,44,2016-09-11,1507.01,Northwestern
2016-09-18,47,2016-09-18,1507.01,Northwestern
2016-09-25,37,2016-09-25,1507.01,Northwestern
2016-10-02,23,2016-10-02,1507.01,Northwestern
2016-10-09,38,2016-10-09,1507.01,Northwestern
2016-10-16,56,2016-10-16,1507.01,Northwestern
2016-10-23,63,2016-10-23,1507.01,Northwestern
2016-10-30,46,2016-10-30,1507.01,Northwestern
2016-11-06,67,2016-11-06,1507.01,Northwestern
2016-11-13,59,2016-11-13,1507.01,Northwestern
2016-11-20,47,2016-11-20,1507.01,Northwestern
2016-11-27,51,2016-11-27,1507.01,Northwestern
2016-12-04,65,2016-12-04,1507.01,Northwestern
2016-12-11,19,2016-12-11,1507.01,Northwestern
2016-12-18,37,2016-12-18,1507.01,Northwestern
2016-12-25,39,2016-12-25,1507.01,Northwestern
2017-01-01,42,2017-01-01,1507.01,Northwestern
2017-01-08,22,2017-01-08,1507.01,Northwestern
2017-01-15,32,2017-01-15,1507.01,Northwestern
2017-01-22,43,2017-01-22,1507.01,Northwestern
2017-01-29,42,2017-01-29,1507.01,Northwestern
2017-02-05,26,2017-02-05,1507.01,Northwestern
2017-02-12,29,2017-02-12,1507.01,Northwestern
2017-02-19,30,2017-02-19,1507.01,Northwestern
2017-02-26,31,2017-02-26,1507.01,Northwestern
2017-03-05,37,2017-03-05,1507.01,Northwestern
2017-03-12,46,2017-03-12,1507.01,Northwestern
2017-03-19,29,2017-03-19,1507.01,Northwestern
2017-03-26,42,2017-03-26,1507.01,Northwestern
2017-04-02,36,2017-04-02,1507.01,Northwestern
2017-04-09,51,2017-04-09,1507.01,Northwestern
2017-04-16,59,2017-04-16,1507.01,Northwestern
2017-04-23,33,2017-04-23,1507.01,Northwestern
2017-04-30,62,2017-04-30,1507.01,Northwestern
2017-05-07,56,2017-05-07,1507.01,Northwestern
2017-05-14,31,2017-05-14,1507.01,Northwestern
2017-05-21,40,2017-05-21,1507.01,Northwestern
2017-05-28,53,2017-05-28,1507.01,Northwestern
2017-06-04,52,2017-06-04,1507.01,Northwestern
2017-06-11,44,2017-06-11,1507.01,Northwestern
2017-06-18,65,2017-06-18,1507.01,Northwestern
2017-06-25,68,2017-06-25,1507.01,Northwestern
2017-07-02,58,2017-07-02,1507.01,Northwestern
2017-07-09,34,2017-07-09,1507.01,Northwestern
2017-07-16,48,2017-07-16,1507.01,Northwestern
2017-07-23,46,2017-07-23,1507.01,Northwestern
2017-07-30,38,2017-07-30,1507.01,Northwestern
2017-08-06,28,2017-08-06,1507.01,Northwestern
2017-08-13,38,2017-08-13,1507.01,Northwestern
2017-08-20,37,2017-08-20,1507.01,Northwestern
2017-08-27,41,2017-08-27,1507.01,Northwestern
2017-09-03,55,2017-09-03,1507.01,Northwestern
2017-09-10,40,2017-09-10,1507.01,Northwestern
2017-09-17,46,2017-09-17,1507.01,Northwestern
2017-09-24,58,2017-09-24,1507.01,Northwestern
2017-10-01,51,2017-10-01,1507.01,Northwestern
2017-10-08,50,2017-10-08,1507.01,Northwestern
2017-10-15,39,2017-10-15,1507.01,Northwestern
2017-10-22,41,2017-10-22,1507.01,Northwestern
2017-10-29,33,2017-10-29,1507.01,Northwestern
2017-11-05,39,2017-11-05,1507.01,Northwestern
2017-11-12,34,2017-11-12,1507.01,Northwestern
2017-11-19,56,2017-11-19,1507.01,Northwestern
2017-11-26,46,2017-11-26,1507.01,Northwestern
2017-12-03,46,2017-12-03,1507.01,Northwestern
2017-12-10,27,2017-12-10,1507.01,Northwestern
2017-12-17,28,2017-12-17,1507.01,Northwestern
2017-12-24,58,2017-12-24,1507.01,Northwestern
2017-12-31,36,2017-12-31,1507.01,Northwestern
2018-01-07,26,2018-01-07,1507.01,Northwestern
2018-01-14,27,2018-01-14,1507.01,Northwestern
2018-01-21,35,2018-01-21,1507.01,Northwestern
2018-01-28,38,2018-01-28,1507.01,Northwestern
2018-02-04,41,2018-02-04,1507.01,Northwestern
2018-02-11,29,2018-02-11,1507.01,Northwestern
2018-02-18,30,2018-02-18,1507.01,Northwestern
2018-02-25,35,2018-02-25,1507.01,Northwestern
2018-03-04,46,2018-03-04,1507.01,Northwestern
2018-03-11,54,2018-03-11,1507.01,Northwestern
2018-03-18,61,2018-03-18,1507.01,Northwestern
2018-03-25,46,2018-03-25,1507.01,Northwestern
2018-04-01,58,2018-04-01,1507.01,Northwestern
2018-04-08,67,2018-04-08,1507.01,Northwestern
2018-04-15,53,2018-04-15,1507.01,Northwestern
2018-04-22,54,2018-04-22,1507.01,Northwestern
2018-04-29,53,2018-04-29,1507.01,Northwestern
2018-05-06,47,2018-05-06,1507.01,Northwestern
2018-05-13,47,2018-05-13,1507.01,Northwestern
2018-05-20,32,2018-05-20,1507.01,Northwestern
2018-05-27,38,2018-05-27,1507.01,Northwestern
2018-06-03,47,2018-06-03,1507.01,Northwestern
2018-06-10,38,2018-06-10,1507.01,Northwestern
2018-06-17,22,2018-06-17,1507.01,Northwestern
2018-06-24,34,2018-06-24,1507.01,Northwestern
2018-07-01,42,2018-07-01,1507.01,Northwestern
2018-07-08,47,2018-07-08,1507.01,Northwestern
2018-07-15,49,2018-07-15,1507.01,Northwestern
2018-07-22,35,2018-07-22,1507.01,Northwestern
2018-07-29,35,2018-07-29,1507.01,Northwestern
2018-08-05,35,2018-08-05,1507.01,Northwestern
2018-08-12,45,2018-08-12,1507.01,Northwestern
2018-08-19,44,2018-08-19,1507.01,Northwestern
2018-08-26,37,2018-08-26,1507.01,Northwestern
2018-09-02,41,2018-09-02,1507.01,Northwestern
2018-09-09,38,2018-09-09,1507.01,Northwestern
2018-09-16,32,2018-09-16,1507.01,Northwestern
2018-09-23,38,2018-09-23,1507.01,Northwestern
2018-09-30,31,2018-09-30,1507.01,Northwestern
2018-10-07,42,2018-10-07,1507.01,Northwestern
2018-10-14,40,2018-10-14,1507.01,Northwestern
2018-10-21,43,2018-10-21,1507.01,Northwestern
2018-10-28,26,2018-10-28,1507.01,Northwestern
2018-11-04,44,2018-11-04,1507.01,Northwestern
2018-11-11,35,2018-11-11,1507.01,Northwestern
2018-11-18,29,2018-11-18,1507.01,Northwestern
2018-11-25,27,2018-11-25,1507.01,Northwestern
2018-12-02,29,2018-12-02,1507.01,Northwestern
2018-12-09,34,2018-12-09,1507.01,Northwestern
2018-12-16,28,2018-12-16,1507.01,Northwestern
2018-12-23,32,2018-12-23,1507.01,Northwestern
2018-12-30,37,2018-12-30,1507.01,Northwestern
2019-01-06,1,2019-01-06,1507.01,Northwestern
2013-07-07,27,2013-07-07,603.0,Eastern
2013-07-14,44,2013-07-14,603.0,Eastern
2013-07-21,29,2013-07-21,603.0,Eastern
2013-07-28,44,2013-07-28,603.0,Eastern
2013-08-04,57,2013-08-04,603.0,Eastern
2013-08-11,32,2013-08-11,603.0,Eastern
2013-08-18,53,2013-08-18,603.0,Eastern
2013-08-25,33,2013-08-25,603.0,Eastern
2013-09-01,33,2013-09-01,603.0,Eastern
2013-09-08,34,2013-09-08,603.0,Eastern
2013-09-15,31,2013-09-15,603.0,Eastern
2013-09-22,23,2013-09-22,603.0,Eastern
2013-09-29,31,2013-09-29,603.0,Eastern
2013-10-06,34,2013-10-06,603.0,Eastern
2013-10-13,23,2013-10-13,603.0,Eastern
2013-10-20,30,2013-10-20,603.0,Eastern
2013-10-27,28,2013-10-27,603.0,Eastern
2013-11-03,31,2013-11-03,603.0,Eastern
2013-11-10,32,2013-11-10,603.0,Eastern
2013-11-17,27,2013-11-17,603.0,Eastern
2013-11-24,23,2013-11-24,603.0,Eastern
2013-12-01,25,2013-12-01,603.0,Eastern
2013-12-08,25,2013-12-08,603.0,Eastern
2013-12-15,30,2013-12-15,603.0,Eastern
2013-12-22,21,2013-12-22,603.0,Eastern
2013-12-29,33,2013-12-29,603.0,Eastern
2014-01-05,16,2014-01-05,603.0,Eastern
2014-01-12,28,2014-01-12,603.0,Eastern
2014-01-19,31,2014-01-19,603.0,Eastern
2014-01-26,20,2014-01-26,603.0,Eastern
2014-02-02,29,2014-02-02,603.0,Eastern
2014-02-09,32,2014-02-09,603.0,Eastern
2014-02-16,20,2014-02-16,603.0,Eastern
2014-02-23,25,2014-02-23,603.0,Eastern
2014-03-02,28,2014-03-02,603.0,Eastern
2014-03-09,21,2014-03-09,603.0,Eastern
2014-03-16,17,2014-03-16,603.0,Eastern
2014-03-23,23,2014-03-23,603.0,Eastern
2014-03-30,22,2014-03-30,603.0,Eastern
2014-04-06,31,2014-04-06,603.0,Eastern
2014-04-13,29,2014-04-13,603.0,Eastern
2014-04-20,24,2014-04-20,603.0,Eastern
2014-04-27,22,2014-04-27,603.0,Eastern
2014-05-04,23,2014-05-04,603.0,Eastern
2014-05-11,24,2014-05-11,603.0,Eastern
2014-05-18,34,2014-05-18,603.0,Eastern
2014-05-25,27,2014-05-25,603.0,Eastern
2014-06-01,32,2014-06-01,603.0,Eastern
2014-06-08,25,2014-06-08,603.0,Eastern
2014-06-15,41,2014-06-15,603.0,Eastern
2014-06-22,54,2014-06-22,603.0,Eastern
2014-06-29,34,2014-06-29,603.0,Eastern
2014-07-06,29,2014-07-06,603.0,Eastern
2014-07-13,32,2014-07-13,603.0,Eastern
2014-07-20,24,2014-07-20,603.0,Eastern
2014-07-27,24,2014-07-27,603.0,Eastern
2014-08-03,34,2014-08-03,603.0,Eastern
2014-08-10,29,2014-08-10,603.0,Eastern
2014-08-17,35,2014-08-17,603.0,Eastern
2014-08-24,19,2014-08-24,603.0,Eastern
2014-08-31,29,2014-08-31,603.0,Eastern
2014-09-07,28,2014-09-07,603.0,Eastern
2014-09-14,14,2014-09-14,603.0,Eastern
2014-09-21,31,2014-09-21,603.0,Eastern
2014-09-28,36,2014-09-28,603.0,Eastern
2014-10-05,27,2014-10-05,603.0,Eastern
2014-10-12,41,2014-10-12,603.0,Eastern
2014-10-19,30,2014-10-19,603.0,Eastern
2014-10-26,22,2014-10-26,603.0,Eastern
2014-11-02,16,2014-11-02,603.0,Eastern
2014-11-09,29,2014-11-09,603.0,Eastern
2014-11-16,24,2014-11-16,603.0,Eastern
2014-11-23,18,2014-11-23,603.0,Eastern
2014-11-30,27,2014-11-30,603.0,Eastern
2014-12-07,30,2014-12-07,603.0,Eastern
2014-12-14,27,2014-12-14,603.0,Eastern
2014-12-21,28,2014-12-21,603.0,Eastern
2014-12-28,24,2014-12-28,603.0,Eastern
2015-01-04,23,2015-01-04,603.0,Eastern
2015-01-11,28,2015-01-11,603.0,Eastern
2015-01-18,32,2015-01-18,603.0,Eastern
2015-01-25,26,2015-01-25,603.0,Eastern
2015-02-01,24,2015-02-01,603.0,Eastern
2015-02-08,26,2015-02-08,603.0,Eastern
2015-02-15,25,2015-02-15,603.0,Eastern
2015-02-22,22,2015-02-22,603.0,Eastern
2015-03-01,26,2015-03-01,603.0,Eastern
2015-03-08,31,2015-03-08,603.0,Eastern
2015-03-15,34,2015-03-15,603.0,Eastern
2015-03-22,33,2015-03-22,603.0,Eastern
2015-03-29,42,2015-03-29,603.0,Eastern
2015-04-05,24,2015-04-05,603.0,Eastern
2015-04-12,31,2015-04-12,603.0,Eastern
2015-04-19,46,2015-04-19,603.0,Eastern
2015-04-26,35,2015-04-26,603.0,Eastern
2015-05-03,34,2015-05-03,603.0,Eastern
2015-05-10,29,2015-05-10,603.0,Eastern
2015-05-17,47,2015-05-17,603.0,Eastern
2015-05-24,28,2015-05-24,603.0,Eastern
2015-05-31,39,2015-05-31,603.0,Eastern
2015-06-07,35,2015-06-07,603.0,Eastern
2015-06-14,25,2015-06-14,603.0,Eastern
2015-06-21,37,2015-06-21,603.0,Eastern
2015-06-28,35,2015-06-28,603.0,Eastern
2015-07-05,37,2015-07-05,603.0,Eastern
2015-07-12,52,2015-07-12,603.0,Eastern
2015-07-19,35,2015-07-19,603.0,Eastern
2015-07-26,39,2015-07-26,603.0,Eastern
2015-08-02,38,2015-08-02,603.0,Eastern
2015-08-09,37,2015-08-09,603.0,Eastern
2015-08-16,50,2015-08-16,603.0,Eastern
2015-08-23,36,2015-08-23,603.0,Eastern
2015-08-30,31,2015-08-30,603.0,Eastern
2015-09-06,42,2015-09-06,603.0,Eastern
2015-09-13,33,2015-09-13,603.0,Eastern
2015-09-20,26,2015-09-20,603.0,Eastern
2015-09-27,21,2015-09-27,603.0,Eastern
2015-10-04,34,2015-10-04,603.0,Eastern
2015-10-11,34,2015-10-11,603.0,Eastern
2015-10-18,39,2015-10-18,603.0,Eastern
2015-10-25,41,2015-10-25,603.0,Eastern
2015-11-01,50,2015-11-01,603.0,Eastern
2015-11-08,36,2015-11-08,603.0,Eastern
2015-11-15,56,2015-11-15,603.0,Eastern
2015-11-22,40,2015-11-22,603.0,Eastern
2015-11-29,37,2015-11-29,603.0,Eastern
2015-12-06,53,2015-12-06,603.0,Eastern
2015-12-13,39,2015-12-13,603.0,Eastern
2015-12-20,51,2015-12-20,603.0,Eastern
2015-12-27,27,2015-12-27,603.0,Eastern
2016-01-03,45,2016-01-03,603.0,Eastern
2016-01-10,42,2016-01-10,603.0,Eastern
2016-01-17,35,2016-01-17,603.0,Eastern
2016-01-24,27,2016-01-24,603.0,Eastern
2016-01-31,29,2016-01-31,603.0,Eastern
2016-02-07,34,2016-02-07,603.0,Eastern
2016-02-14,37,2016-02-14,603.0,Eastern
